,transaction_id,customer_id,customer_name,age,age_group,city,email,phone,manga_title,volume_no,genre,format,platform,payment_method,unit_price,quantity,total_amount,customer_rating,purchase_date,delivery_days,is_returned,membership_tier,discount_percent,coupon_used
27020,27812,CUST3083,Siddharth Verma,19.0,Young Adult (18-24),Delhi,siddharth.verma@gmail.com,9209783496,Dr. Stone,17.0,Seinen,Limited Edition,Flipkart,Credit Card,499.0,1.0,499.0,3.8,,6.0,Unknown,Bronze,0.0,Unknown
27021,44938,CUST8194,Meera Das,22.0,Teen (13-17),Pune,meera.das@gmail.com,9435400621,Chainsaw Man,35.0,Shonen,Box Set,Book Depository,Cash,199.0,3.0,597.0,4.2,10-05-21,6.0,Unknown,Silver,25.0,Unknown
27022,13696,CUST7985,Dev Kumar,16.0,Young Adult (18-24),Delhi,,9082820857,Jojo's Bizarre Adventure,,Shonnen,Box Set,Amazon,Net Banking,1499.0,1.0,1499.0,3.5,23-04-20,2.0,No,Unknown,15.0,Unknown
27023,18086,CUST6730,Aditya Verma,19.0,Teen (13-17),Delhi,,9670078179,Spy X Family,18.0,Slice Of Life,Digital,Viz Media,Cash,349.0,5.0,1745.0,3.4,08-05-23,5.0,Yes,Unknown,25.0,Unknown
27024,38761,CUST3237,Harsh Malhotra,27.0,Adult (25-30),Mumbai,harsh.malhotra@gmail.com,9442971355,Tokyo Ghoul,40.0,Isekai,Hardcover,Crunchyroll Store,Net Banking,199.0,2.0,398.0,3.9,15-01-23,6.0,Yes,Silver,20.0,Yes
27025,34488,CUST7937,Ananya Singh,26.0,Teen (13-17),Hyderabad,ananya.singh@gmail.com,9196970416,Spy X Family,21.0,Horror,Paperback,Amazon,Unknown,299.0,4.0,1196.0,4.4,26-06-24,10.0,No,Bronze,5.0,Yes
27026,33209,CUST4345,Nikhil Malhotra,29.0,Teen (13-17),Bangalore,nikhil.malhotra@gmail.com,9746353804,Attack On Titan,12.0,Slice Of Life,Unknown,Flipkart,Unknown,999.0,2.0,1998.0,4.6,01-04-24,5.0,Yes,Silver,15.0,Unknown
27027,45319,CUST4612,Kavya Reddy,13.0,Teen (13-17),Bangalore,kavya.reddy@gmail.com,9524838077,Hunter X Hunter,22.0,Shonen,Limited Edition,Crunchyroll Store,Unknown,599.0,3.0,1797.0,2.5,05-08-20,3.0,No,Bronze,15.0,Yes
27028,50441,CUST3857,Harsh Chopra,,Adult (25-30),Pune,harsh.chopra@gmail.com,9561882183,Death Note,16.0,Horror,Limited Edition,Flipkart,Credit Card,1499.0,1.0,1499.0,3.8,09-08-20,6.0,No,Silver,10.0,Unknown
27029,12759,CUST8392,Pooja Das,30.0,Young Adult (18-24),Jaipur,pooja.das@gmail.com,9297220633,Mob Psycho 100,36.0,Slice Of Life,Digital,Book Depository,Unknown,349.0,5.0,1745.0,3.1,01-01-22,6.0,Yes,Unknown,20.0,Unknown
27030,19407,CUST9249,Aditya Singh,28.0,Young Adult (18-24),Delhi,aditya.singh@gmail.com,9337993408,Hunter X Hunter,8.0,Isekai,Limited Edition,Flipkart,Upi,349.0,3.0,1047.0,2.6,27-12-21,6.0,Yes,Silver,10.0,Unknown
27031,48528,CUST9904,Nikhil Verma,19.0,Young Adult (18-24),Jaipur,nikhil.verma@gmail.com,9911964085,One Piece,13.0,Thriller,Box Set,Crunchyroll Store,Debit Card,499.0,4.0,1996.0,3.7,,6.0,Yes,Unknown,20.0,Unknown
27032,21066,CUST7199,Simran Patel,22.0,Young Adult (18-24),Hyderabad,simran.patel@gmail.com,9715399526,Sword Art Online,22.0,Isekai,Box Set,Amazon,Net Banking,349.0,4.0,1396.0,3.8,14-02-22,6.0,No,Silver,15.0,Yes
27033,44614,CUST4595,Pooja Singh,21.0,Adult (25-30),Lucknow,pooja.singh@gmail.com,9812770386,Jujutsu Kaisen,1.0,Shonen,Limited Edition,Local Store,Wallet,799.0,1.0,799.0,3.8,12-05-23,7.0,No,Silver,10.0,Unknown
27034,20481,CUST7559,Rahul Sharma,21.0,Teen (13-17),Chennai,rahul.sharma@gmail.com,9221721693,Tokyo Ghoul,2.0,Isekai,Paperback,Unknown,Cash,349.0,3.0,1047.0,4.5,16-03-23,2.0,Yes,Platinum,15.0,Yes
27035,47992,CUST2044,Dev Iyer,27.0,Young Adult (18-24),Pune,dev.iyer@gmail.com,9914231019,Berserk,37.0,Fantasy,Digital,Unknown,Credit Card,349.0,4.0,1396.0,3.8,20-11-21,8.0,Yes,Silver,0.0,Unknown
27036,4398,CUST5339,Rahul Chopra,18.0,Teen (13-17),Bangalore,rahul.chopra@gmail.com,9086985381,Hunter X Hunter,37.0,Action,Unknown,Amazon,Net Banking,199.0,3.0,597.0,3.1,17-06-23,7.0,Yes,Unknown,15.0,Yes
27037,15831,CUST3973,Simran Iyer,21.0,Young Adult (18-24),Ahmedabad,simran.iyer@gmail.com,9982931053,Death Note,13.0,Thriller,Digital,Book Depository,Upi,599.0,4.0,2396.0,2.8,27-01-22,6.0,Yes,Unknown,20.0,Yes
27038,11424,CUST3689,Simran Chopra,30.0,Young Adult (18-24),Hyderabad,simran.chopra@gmail.com,9899930823,Fairy Tail,37.0,Shonen,Paperback,Local Store,Debit Card,799.0,1.0,799.0,3.9,18-06-21,6.0,No,Gold,20.0,Unknown
27039,12828,CUST8355,Rahul Iyer,21.0,Adult (25-30),Bangalore,rahul.iyer@gmail.com,Unknown,The Promised Neverland,30.0,Slice Of Life,Box Set,Unknown,Unknown,599.0,5.0,2995.0,3.2,25-08-24,6.0,Unknown,Bronze,25.0,Unknown
27040,44433,CUST6493,Pooja Chopra,,Adult (25-30),Lucknow,pooja.chopra@gmail.com,9183880256,Spy X Family,11.0,Shojo,Hardcover,Viz Media,Cash,599.0,5.0,2995.0,4.7,29-09-24,1.0,Yes,Unknown,25.0,Unknown
27041,9595,CUST5103,Zara Gupta,22.0,Teen (13-17),Mumbai,zara.gupta@gmail.com,Unknown,Sword Art Online,22.0,Romance,Paperback,Crunchyroll Store,Unknown,499.0,5.0,2495.0,4.5,08-07-21,6.0,No,Unknown,0.0,Unknown
27042,32390,CUST4528,Pooja Nair,16.0,Young Adult (18-24),Mumbai,pooja.nair@gmail.com,9616407058,Fairy Tail,17.0,Horror,Paperback,Mangaplus Shop,Upi,1299.0,4.0,5196.0,4.6,05-05-24,10.0,Yes,Gold,0.0,Unknown
27043,24839,CUST4704,Nisha Das,20.0,Teen (13-17),Ahmedabad,nisha.das@gmail.com,9698606708,Sword Art Online,37.0,Seinen,Box Set,Book Depository,Credit Card,799.0,1.0,799.0,4.7,29-10-21,6.0,Yes,Unknown,0.0,Unknown
27044,27580,CUST9923,Rahul Verma,18.0,Teen (13-17),Ahmedabad,rahul.verma@gmail,9739862441,Tokyo Ghoul,12.0,Horror,Digital,Book Depository,Net Banking,349.0,4.0,1396.0,2.7,20-12-20,6.0,No,Bronze,0.0,No
27045,22858,CUST3348,Nisha Shah,150.0,Young Adult (18-24),Hyderabad,nisha.shah@gmail.com,9869579913,One Punch Man,14.0,Fantasy,Limited Edition,Viz Media,Debit Card,199.0,2.0,398.0,4.6,30-11-23,3.0,No,Platinum,5.0,Unknown
27046,15089,CUST1004,Ananya Kumar,17.0,Adult (25-30),Mumbai,ananya.kumar@gmail.com,9503397652,Fairy Tail,29.0,Fantasy,Hardcover,Amazon,Wallet,999.0,3.0,2997.0,4.1,,6.0,No,Unknown,0.0,Unknown
27047,46555,CUST7777,Ananya Joshi,22.0,Young Adult (18-24),Delhi,ananya.joshi@gmail.com,9977293192,Bleach,39.0,Shonen,Limited Edition,Local Store,Cash,999.0,3.0,2997.0,3.7,21-01-20,7.0,No,Platinum,25.0,Unknown
27048,47974,CUST8984,Pooja Verma,14.0,Adult (25-30),Bangalore,pooja.verma@gmail.com,9366100159,Tokyo Ghoul,17.0,Shonen,Limited Edition,Flipkart,Upi,199.0,2.0,398.0,4.1,,6.0,Yes,Unknown,15.0,Unknown
27049,3798,CUST8763,Siddharth Reddy,23.0,Young Adult (18-24),Ahmedabad,siddharth.reddy@gmail.com,9393515488,Spy X Family,34.0,Seinen,Hardcover,Viz Media,Net Banking,599.0,4.0,2396.0,3.8,27-07-24,6.0,Yes,Bronze,0.0,No
27050,25596,CUST1415,Nikhil Chopra,28.0,Young Adult (18-24),Pune,nikhil.chopra@gmail.com,9541817015,Demon Slayer,,Fantasy,Digital,Mangaplus Shop,Net Banking,999.0,5.0,4995.0,3.4,21-01-23,6.0,No,Bronze,25.0,Unknown
27051,22687,CUST3433,Dev Verma,19.0,Young Adult (18-24),Bangalore,dev.verma@gmail.com,9786388205,One Piece,38.0,Seinen,Hardcover,Amazon,Credit Card,199.0,3.0,597.0,6.07,06-05-24,5.0,Yes,Platinum,25.0,Unknown
27052,38550,CUST5892,Ananya Sharma,-13.0,Young Adult (18-24),Jaipur,ananya.sharma@gmail.com,9132804866,Demon Slayer,7.0,Seinen,Digital,Book Depository,Cash,599.0,5.0,2995.0,4.2,04-02-24,6.0,No,Unknown,5.0,Unknown
27053,25584,CUST9227,Tanvir Shah,19.0,Teen (13-17),Jaipur,,XXXXXXXXXX,Black Clover,,Horror,Digital,Viz Media,Wallet,799.0,3.0,2397.0,3.3,25-06-21,6.0,Yes,Bronze,20.0,Yes
27054,41103,CUST9358,Arjun Sharma,17.0,Young Adult (18-24),Bangalore,arjun.sharma@gmail.com,Unknown,Mob Psycho 100,16.0,Fantasy,Digital,Book Depository,Credit Card,1299.0,4.0,5196.0,2.5,11-07-20,10.0,Yes,Unknown,10.0,Unknown
27055,13205,CUST4063,Harsh Reddy,17.0,Young Adult (18-24),Hyderabad,,9696952323,Attack On Titan,20.0,Horror,Digital,Mangaplus Shop,Credit Card,199.0,2.0,398.0,4.1,16-02-22,9.0,Yes,Gold,5.0,No
27056,13954,CUST3956,Karan Joshi,25.0,Adult (25-30),Kolkata,karan.joshi@gmail.com,9119176606,One Piece,10.0,Action,Limited Edition,Book Depository,Unknown,199.0,5.0,995.0,4.0,11-01-22,6.0,Yes,Platinum,5.0,No
27057,34778,CUST3324,Tanvir Verma,24.0,Young Adult (18-24),Kolkata,tanvir.verma@gmail.com,9490340033,Jujutsu Kaisen,32.0,Shonen,Unknown,Local Store,Upi,1299.0,5.0,6495.0,4.7,15-06-23,3.0,Yes,Bronze,5.0,Unknown
27058,45837,CUST1054,Dev Patel,28.0,Unknown,Hyderabad,dev.patel@gmail.com,9232942339,Berserk,21.0,Thriller,Paperback,Mangaplus Shop,Unknown,299.0,2.0,598.0,3.9,04-12-21,6.0,Yes,Silver,5.0,Unknown
27059,16842,CUST4579,Divya Sharma,21.0,Unknown,Bangalore,divya.sharma@gmail.com,Unknown,Fairy Tail,,Horror,Digital,Amazon,Wallet,199.0,3.0,597.0,3.2,29-02-24,6.0,Yes,Silver,10.0,Unknown
27060,23455,CUST2788,Ananya Sharma,27.0,Teen (13-17),Lucknow,ananya.sharma@gmail.com,9891560206,Bleach,32.0,Isekai,Hardcover,Flipkart,Cash,349.0,5.0,1745.0,3.9,24-05-20,6.0,Yes,Platinum,25.0,No
27061,39474,CUST4443,Dev Singh,13.0,Adult (25-30),Ahmedabad,dev.singh@gmail.com,9287989447,Spy X Family,,Romance,Digital,Local Store,Credit Card,349.0,1.0,349.0,3.3,04-09-22,6.0,Yes,Bronze,20.0,Yes
27062,31125,CUST9663,Dev Chopra,-26.0,Teen (13-17),Mumbai,dev.chopra@gmail.com,9669514224,Fairy Tail,39.0,Isekai,Digital,Unknown,Upi,1499.0,2.0,2998.0,5.0,20-07-21,8.0,No,Bronze,25.0,No
27063,47183,CUST7381,Rahul Gupta,24.0,Teen (13-17),Kolkata,rahul.gupta@gmail.com,9817345864,Jojo's Bizarre Adventure,9.0,Fantasy,Digital,Amazon,Debit Card,799.0,3.0,2397.0,3.8,13-10-20,3.0,No,Gold,10.0,Yes
27064,6268,CUST8125,Riya Shah,26.0,Teen (13-17),Lucknow,riya.shah@gmail.com,9767796558,Bleach,18.0,Slice Of Life,Limited Edition,Book Depository,Credit Card,499.0,3.0,1497.0,3.2,24-12-20,6.0,No,Silver,20.0,Unknown
27065,22564,CUST8454,Simran Nair,25.0,Adult (25-30),Pune,simran.nair@gmail.com,9800143363,Dr. Stone,2.0,Slice Of Life,Unknown,Unknown,Cash,599.0,1.0,599.0,3.9,26-11-23,2.0,Yes,Silver,20.0,Unknown
27066,32236,CUST6970,Rahul Joshi,-14.0,Teen (13-17),Ahmedabad,rahul.joshi@gmail.com,9350701417,Vinland Saga,,Romance,Limited Edition,Crunchyroll Store,Net Banking,299.0,3.0,897.0,3.6,01-08-23,6.0,Yes,Bronze,5.0,Yes
27067,18473,CUST4837,Divya Reddy,24.0,Teen (13-17),Kolkata,divya.reddy@gmail.com,9823105511,Chainsaw Man,,Slice Of Life,Paperback,Local Store,Wallet,1299.0,1.0,1299.0,2.7,29-10-20,8.0,Yes,Silver,15.0,Yes
27068,42840,CUST8320,Vikram Shah,20.0,Teen (13-17),Mumbai,vikram.shah@gmail.com,9188985093,Mob Psycho 100,35.0,Isekai,Box Set,Flipkart,Net Banking,799.0,4.0,3196.0,2.6,,6.0,Yes,Platinum,5.0,Unknown
27069,17646,CUST2292,Rohan Reddy,30.0,Teen (13-17),Kolkata,rohan.reddy@gmail.com,9827223790,Dragon Ball Z,29.0,Action,Box Set,Crunchyroll Store,Debit Card,499.0,2.0,998.0,4.4,10-07-21,6.0,Yes,Silver,15.0,Unknown
27070,5830,CUST4708,Arjun Malhotra,-28.0,Young Adult (18-24),Hyderabad,arjun.malhotra@gmail.com,9779808404,Naruto,38.0,Seinen,Hardcover,Book Depository,Unknown,799.0,4.0,3196.0,3.0,01-11-21,6.0,No,Unknown,25.0,Unknown
27071,14586,CUST2932,Nikhil Reddy,-17.0,Adult (25-30),Chennai,nikhil.reddy@gmail.com,Unknown,Chainsaw Man,39.0,Shojo,Box Set,Viz Media,Cash,499.0,2.0,998.0,2.6,27-04-20,4.0,Yes,Bronze,20.0,Yes
27072,30379,CUST5336,Siddharth Patel,,Adult (25-30),Pune,siddharth.patel@gmail.com,Unknown,Dr. Stone,33.0,Shonen,Digital,Local Store,Upi,1499.0,4.0,5996.0,2.5,04-10-20,6.0,No,Unknown,0.0,Unknown
27073,14178,CUST1910,Arjun Chopra,22.0,Young Adult (18-24),Bangalore,arjun.chopra@gmail.com,Unknown,My Hero Academia,22.0,Romance,Limited Edition,Book Depository,Cash,599.0,3.0,1797.0,3.8,23-09-20,7.0,Yes,Silver,5.0,Unknown
27074,2556,CUST3879,Kavya Joshi,19.0,Adult (25-30),Kolkata,kavya.joshi@gmail.com,9191560842,Naruto,27.0,Horror,Unknown,Mangaplus Shop,Debit Card,999.0,1.0,999.0,6.66,27-12-22,4.0,No,Silver,5.0,Unknown
27075,40362,CUST2632,Kunal Malhotra,23.0,Adult (25-30),Chennai,kunal.malhotra@gmail.com,Unknown,Jujutsu Kaisen,15.0,Action,Unknown,Amazon,Cash,1299.0,2.0,2598.0,4.3,15-01-20,10.0,No,Bronze,0.0,Unknown
27076,48702,CUST5200,Nikhil Mehta,,Young Adult (18-24),Delhi,nikhil.mehta@gmail.com,9046068068,Dr. Stone,17.0,Horror,Paperback,Amazon,Credit Card,1299.0,2.0,2598.0,4.9,26-11-21,3.0,No,Silver,10.0,Yes
27077,28064,CUST5224,Rahul Nair,19.0,Young Adult (18-24),Delhi,rahul.nair@gmail.com,9217804237,Chainsaw Man,,Thriller,Box Set,Viz Media,Cash,999.0,1.0,999.0,4.3,13-05-24,6.0,Unknown,Platinum,0.0,No
27078,35517,CUST3047,Pooja Kumar,22.0,Adult (25-30),Jaipur,pooja.kumar@gmail.com,Unknown,Naruto,23.0,Seinen,Box Set,Book Depository,Cash,299.0,3.0,897.0,3.2,25-01-24,4.0,Yes,Unknown,5.0,Yes
27079,11510,CUST7121,Dev Nair,,Young Adult (18-24),Mumbai,dev.nair@gmail.com,Unknown,Jujutsu Kaisen,37.0,Isekai,Box Set,Mangaplus Shop,Wallet,1299.0,2.0,2598.0,3.9,09-12-21,6.0,Yes,Bronze,0.0,Unknown
27080,37478,CUST3125,Karan Nair,28.0,Young Adult (18-24),Jaipur,karan.nair@gmail.com,9458228138,Demon Slayer,29.0,Horror,Paperback,Book Depository,Debit Card,999.0,5.0,4995.0,5.0,,5.0,Yes,Bronze,0.0,Unknown
27081,31357,CUST6575,Priya Gupta,27.0,Adult (25-30),Jaipur,priya.gupta@gmail.com,9831190027,Sword Art Online,30.0,Action,Digital,Viz Media,Wallet,599.0,3.0,1797.0,3.0,31-03-24,4.0,No,Silver,15.0,Unknown
27082,14230,CUST5447,Shreya Mehta,26.0,Young Adult (18-24),Kolkata,shreya.mehta@gmail.com,XXXXXXXXXX,Vinland Saga,12.0,Romance,Hardcover,Flipkart,Upi,299.0,3.0,897.0,3.2,,6.0,Yes,Platinum,5.0,Unknown
27083,35404,CUST7873,Sneha Das,24.0,Adult (25-30),Delhi,sneha.das@gmail.com,9602844628,Dragon Ball Z,1.0,Sienen,Hardcover,Book Depository,Cash,999.0,1.0,999.0,4.7,08-07-22,6.0,Yes,Bronze,0.0,Unknown
27084,45857,CUST6790,Nikhil Das,22.0,Adult (25-30),Kolkata,nikhil.das@gmail.com,Unknown,One Punch Man,22.0,Shojo,Digital,Mangaplus Shop,Cash,999.0,1.0,999.0,3.3,22-05-20,6.0,Yes,Unknown,5.0,Unknown
27085,32232,CUST8999,Vikram Gupta,26.0,Adult (25-30),Mumbai,vikram.guptagmail.com,9136436159,Sword Art Online,32.0,Thriller,Digital,Crunchyroll Store,Upi,199.0,4.0,796.0,4.8,01-10-24,2.0,No,Silver,20.0,Unknown
27086,34141,CUST7686,Aditya Gupta,24.0,Young Adult (18-24),Delhi,aditya.guptagmail.com,9272468846,One Punch Man,4.0,Shojo,Limited Edition,Local Store,Credit Card,799.0,1.0,799.0,3.5,01-03-21,6.0,No,Bronze,20.0,Yes
27087,23911,CUST6017,Kunal Verma,23.0,Teen (13-17),Hyderabad,kunal.verma@gmail.com,9526782484,Sword Art Online,3.0,Thriller,Paperback,Viz Media,Wallet,1499.0,2.0,2998.0,3.4,21-08-20,6.0,Unknown,Platinum,10.0,No
27088,12340,CUST7268,Simran Mehta,21.0,Teen (13-17),Kolkata,simran.mehta@gmail.com,9863783058,The Promised Neverland,6.0,Fantasy,Box Set,Mangaplus Shop,Upi,799.0,4.0,3196.0,2.6,10-10-22,6.0,No,Gold,0.0,Yes
27089,26494,CUST3388,Kavya Kumar,-29.0,Adult (25-30),Mumabi,kavya.kumar@gmail.com,9432776984,Jojo's Bizarre Adventure,21.0,Shojo,Paperback,Flipkart,Upi,999.0,3.0,2997.0,2.6,02-01-22,6.0,No,Unknown,0.0,Unknown
27090,13376,CUST7791,Sneha Singh,22.0,Young Adult (18-24),Lucknow,,9202151504,Naruto,10.0,Shojo,Limited Edition,Crunchyroll Store,Cash,1299.0,5.0,6495.0,2.8,12-03-20,7.0,No,Silver,0.0,Yes
27091,43281,CUST1551,Priya Malhotra,29.0,Young Adult (18-24),Lucknow,priya.malhotra@gmail.com,9655233281,Hunter X Hunter,6.0,Horror,Paperback,Flipkart,Net Banking,999.0,4.0,3996.0,3.8,05-03-24,6.0,Yes,Unknown,0.0,Yes
27092,49534,CUST4929,Nikhil Malhotra,30.0,Young Adult (18-24),Kolkata,,9194745415,Death Note,16.0,Thriller,Box Set,Amazon,Credit Card,299.0,2.0,598.0,3.1,07-10-21,9.0,Yes,Bronze,0.0,Unknown
27093,23656,CUST5907,Kavya Das,150.0,Young Adult (18-24),Chennai,kavya.das@gmail.com,9782956976,One Punch Man,15.0,Thriller,Limited Edition,Viz Media,Credit Card,1299.0,3.0,3897.0,3.1,17-10-21,6.0,No,Unknown,0.0,No
27094,4216,CUST9361,Zara Gupta,29.0,Unknown,Mumbai,zara.gupta@gmail.com,9062545959,Haikyu,,Romance,Unknown,Crunchyroll Store,Upi,1299.0,3.0,3897.0,3.8,24-02-24,4.0,No,Silver,10.0,Unknown
27095,44849,CUST1536,Aditya Shah,14.0,Teen (13-17),Ahmedabad,aditya.shah@gmail.com,Unknown,The Promised Neverland,33.0,Shonen,Digital,Unknown,Unknown,299.0,3.0,897.0,3.8,01-02-22,9.0,No,Gold,20.0,Yes
27096,2372,CUST5119,Ananya Malhotra,13.0,Teen (13-17),Kolkata,ananya.malhotra@gmail.com,9386721955,Vinland Saga,16.0,Action,Digital,Local Store,Debit Card,599.0,1.0,599.0,2.5,30-08-23,6.0,Yes,Bronze,15.0,No
27097,48435,CUST5885,Arjun Patel,22.0,Teen (13-17),Pune,arjun.patel@gmail.com,9425344412,Fullmetal Alchemist,38.0,Action,Paperback,Mangaplus Shop,Unknown,799.0,3.0,2397.0,3.6,01-12-21,6.0,No,Silver,10.0,Yes
27098,6098,CUST5584,Ananya Gupta,30.0,Adult (25-30),Hyderabad,ananya.guptagmail.com,9683865677,Death Note,,Shonnen,Limited Edition,Amazon,Cash,199.0,3.0,597.0,3.5,21-10-21,6.0,Yes,Silver,15.0,Yes
27099,44353,CUST7059,Harsh Patel,30.0,Adult (25-30),Pune,harsh.patel@gmail.com,XXXXXXXXXX,Fullmetal Alchemist,18.0,Horror,Hardcover,Amazon,Unknown,1499.0,3.0,4497.0,3.8,01-01-23,5.0,No,Bronze,0.0,No
27100,34786,CUST2231,Dev Reddy,21.0,Adult (25-30),Mumbai,dev.reddy@gmail.com,9674285782,Fairy Tail,,Fantasy,Paperback,Crunchyroll Store,Cash,599.0,4.0,2396.0,3.4,15-11-20,9.0,Yes,Bronze,15.0,Yes
27101,2822,CUST7500,Amit Sharma,,Adult (25-30),Ahmedabad,amit.sharma@gmail.com,9700418391,Dragon Ball Z,11.0,Shonen,Box Set,Amazon,Unknown,1299.0,2.0,2598.0,4.0,01-12-22,6.0,Yes,Bronze,25.0,No
27102,20069,CUST3275,Riya Das,24.0,Teen (13-17),Bangalore,riya.das@gmail.com,9266635644,Mob Psycho 100,38.0,Slice Of Life,Unknown,Viz Media,Credit Card,999.0,3.0,2997.0,4.8,26-06-24,6.0,Yes,Bronze,0.0,Unknown
27103,26060,CUST2985,Shreya Das,150.0,Adult (25-30),Kolkata,shreya.das@gmail.com,9029506889,Chainsaw Man,13.0,Shonnen,Hardcover,Mangaplus Shop,Net Banking,349.0,1.0,349.0,4.4,18-08-20,6.0,Yes,Gold,5.0,Unknown
27104,11870,CUST1286,Vikram Malhotra,22.0,Unknown,Mumbai,vikram.malhotra@gmail.com,9374084817,Black Clover,22.0,Slice Of Life,Paperback,Flipkart,Wallet,999.0,1.0,999.0,3.8,24-07-24,6.0,Unknown,Bronze,25.0,Yes
27105,30509,CUST6442,Arjun Kumar,22.0,Unknown,Ahmedabad,arjun.kumar@gmail.com,9595562541,One Punch Man,37.0,Fantasy,Box Set,Mangaplus Shop,Unknown,1299.0,3.0,3897.0,4.9,11-09-22,7.0,No,Unknown,20.0,Unknown
27106,25591,CUST3487,Priya Nair,24.0,Teen (13-17),Ahmedabad,priya.nair@gmail.com,9928525041,One Piece,,Isekai,Unknown,Crunchyroll Store,Upi,299.0,3.0,897.0,3.8,12-11-24,6.0,Yes,Bronze,10.0,Unknown
27107,27177,CUST5656,Tanvir Gupta,25.0,Teen (13-17),Mumbai,tanvir.guptagmail.com,9250263824,Berserk,40.0,Sienen,Hardcover,Flipkart,Unknown,499.0,2.0,998.0,3.2,27-04-22,8.0,No,Platinum,5.0,No
27108,46697,CUST3556,Aditya Chopra,30.0,Adult (25-30),Ahmedabad,aditya.chopra@gmail.com,9239532976,One Punch Man,33.0,Horror,Digital,Book Depository,Cash,349.0,3.0,1047.0,2.6,10-04-24,10.0,Yes,Gold,0.0,Unknown
27109,41593,CUST1791,Shreya Nair,14.0,Adult (25-30),Lucknow,shreya.nair@gmail.com,9355791504,Fairy Tail,31.0,Romance,Paperback,Viz Media,Net Banking,199.0,2.0,398.0,3.8,07-04-20,2.0,Yes,Unknown,5.0,Yes
27110,34295,CUST1360,Simran Kumar,20.0,Adult (25-30),Delhi,,9053963709,Black Clover,,Shonen,Limited Edition,Unknown,Debit Card,349.0,1.0,349.0,3.8,09-06-22,6.0,Yes,Bronze,10.0,Unknown
27111,37295,CUST1972,Meera Kumar,17.0,Adult (25-30),Delhi,meera.kumar@gmail,Unknown,Fairy Tail,4.0,Shonen,Hardcover,Mangaplus Shop,Wallet,199.0,3.0,597.0,3.7,15-08-21,4.0,No,Gold,25.0,Unknown
27112,45342,CUST9958,Rohan Iyer,20.0,Teen (13-17),Mumbai,rohan.iyer@gmail.com,Unknown,Bleach,31.0,Thriller,Box Set,Crunchyroll Store,Credit Card,299.0,5.0,1495.0,3.9,04-08-23,6.0,No,Unknown,25.0,Unknown
27113,45558,CUST9297,Simran Mehta,26.0,Adult (25-30),Delhi,simran.mehta@gmail.com,9551900612,Dragon Ball Z,,Isekai,Unknown,Amazon,Debit Card,499.0,3.0,1497.0,4.0,04-08-22,2.0,Yes,Bronze,0.0,Unknown
27114,40463,CUST6756,Dev Malhotra,14.0,Adult (25-30),Pune,dev.malhotra@gmail.com,9531514872,Hunter X Hunter,25.0,Seinen,Hardcover,Flipkart,Unknown,1499.0,5.0,7495.0,4.1,05-10-20,6.0,No,Unknown,25.0,Unknown
27115,26246,CUST6806,Dev Singh,150.0,Adult (25-30),Pune,dev.singh@gmail.com,9953857760,Jojo's Bizarre Adventure,33.0,Romance,Unknown,Mangaplus Shop,Cash,599.0,3.0,1797.0,4.2,02-11-21,7.0,No,Platinum,0.0,Unknown
27116,20562,CUST5671,Vikram Malhotra,27.0,Teen (13-17),Pune,vikram.malhotra@gmail,9575188926,One Punch Man,20.0,Seinen,Limited Edition,Amazon,Credit Card,499.0,1.0,499.0,3.2,01-08-24,6.0,Unknown,Unknown,0.0,Unknown
27117,32089,CUST4173,Tanvir Gupta,28.0,Adult (25-30),Kolkata,tanvir.gupta@gmail.com,9309536559,Tokyo Ghoul,38.0,Action,Paperback,Amazon,Credit Card,349.0,5.0,1745.0,3.8,26-06-23,6.0,No,Bronze,0.0,Unknown
27118,31816,CUST8586,Rohan Joshi,150.0,Adult (25-30),Mumbai,rohan.joshi@gmail.com,9554270801,Mob Psycho 100,39.0,Seinen,Unknown,Amazon,Upi,1299.0,3.0,3897.0,4.2,31-10-21,6.0,No,Bronze,0.0,Yes
27119,42453,CUST6304,Simran Shah,20.0,Young Adult (18-24),Ahmedabad,simran.shah@gmail.com,9327494806,Bleach,5.0,Thriller,Box Set,Book Depository,Wallet,999.0,1.0,999.0,4.0,29-04-24,10.0,Yes,Silver,15.0,Unknown
27120,8363,CUST5605,Aditya Malhotra,23.0,Young Adult (18-24),Chennai,aditya.malhotra@gmail.com,9956814210,Chainsaw Man,,Action,Limited Edition,Mangaplus Shop,Wallet,349.0,5.0,1745.0,4.2,,1.0,No,Silver,25.0,Unknown
27121,2993,CUST2175,Meera Reddy,21.0,Teen (13-17),Chennai,meera.reddy@gmail.com,9771497354,My Hero Academia,1.0,Action,Box Set,Amazon,Debit Card,199.0,1.0,199.0,3.8,01-10-24,6.0,Yes,Bronze,20.0,Unknown
27122,15188,CUST3057,Vikram Shah,15.0,Adult (25-30),Bangalore,vikram.shah@gmail.com,Unknown,Black Clover,23.0,Seinen,Paperback,Viz Media,Upi,299.0,2.0,598.0,3.8,01-01-23,6.0,Yes,Bronze,25.0,No
27123,6225,CUST9525,Kunal Das,25.0,Adult (25-30),Delhi,kunal.das@gmail.com,9867849326,Fairy Tail,17.0,Shojo,Digital,Book Depository,Credit Card,349.0,4.0,1396.0,4.3,,4.0,No,Silver,0.0,No
